,Mass,Radius,Luminosity,Pressure,Temperature,Density,epsilon,nabla,"radiative=1, convetice=0"
175,6.961755152511915e+31,5894514603.2849455,1.7761069256585573e+33,1.5587529725947408e+17,14913144.87883073,77.33697308116302,20.277653086493892,0.3893532773828299,0.0
176,7.001536610389921e+31,5906282951.969007,1.7841668188076893e+33,1.5575351951249754e+17,14908609.300018383,77.30008991720463,20.237184531708813,0.3892070562308533,0.0
177,7.041318068267926e+31,5918011654.811833,1.7922108816588008e+33,1.5563200390076458e+17,14904083.223365376,77.2632650597086,20.196888183451517,0.3890613539149983,0.0
178,7.081099526145932e+31,5929700984.327715,1.8002391688540132e+33,1.5551074931311098e+17,14899566.598479602,77.22649834251864,20.15676276907551,0.38891616207326996,0.0
179,7.120880984023938e+31,5941351211.662044,1.8082517348603407e+33,1.5538975464058483e+17,14895059.375165023,77.18978959863341,20.116807027477492,0.3887714726015166,0.0
180,7.1606624419019435e+31,5952962606.591315,1.81624863396969e+33,1.5526901877644682e+17,14890561.503421672,77.15313866021084,20.077019708970436,0.388627277645371,0.0
181,7.2004438997799485e+31,5964535437.523128,1.8242299202988585e+33,1.5514854061617e+17,14886072.933445645,77.11654535857237,20.037399575157853,0.38848356959245783,0.0
182,7.2402253576579545e+31,5976069971.496183,1.8321956477895376e+33,1.5502831905743984e+17,14881593.615629105,77.08000952420694,19.997945398810216,0.3883403410648583,0.0
183,7.28000681553596e+31,5987566474.180287,1.84014587020831e+33,1.5490835300015446e+17,14877123.500560287,77.04353098677551,19.95865596374264,0.38819758491181955,0.0
184,7.319788273413966e+31,5999025209.8763485,1.8480806411466503e+33,1.5478864134642422e+17,14872662.539023489,77.0071095751148,19.919530064694406,0.38805529420270485,0.0
185,7.359569731291971e+31,6010446441.516377,1.856000014020926e+33,1.546691830005721e+17,14868210.681999076,76.9707451172417,19.880566507209956,0.3879134622201663,0.0
186,7.399351189169977e+31,6021830430.663489,1.8639040420723965e+33,1.545499768691334e+17,14863767.880663484,76.9344374403574,19.841764107521694,0.38777208245354283,0.0
187,7.439132647047983e+31,6033177437.511903,1.8717927783672133e+33,1.5443102186085603e+17,14859334.086389216,76.89818637085149,19.803121692433965,0.3876311485924663,0.0
188,7.478914104925989e+31,6044487720.886938,1.8796662757964197e+33,1.543123168867002e+17,14854909.250744836,76.861991734306,19.764638099208984,0.3874906545206727,0.0
189,7.518695562803994e+31,6055761538.245019,1.8875245870759523e+33,1.541938608598387e+17,14850493.325494986,76.82585335549972,19.726312175454026,0.38735059431001023,0.0
190,7.558477020682e+31,6066999145.673675,1.8953677647466388e+33,1.5407565269565667e+17,14846086.262600366,76.78977105841206,19.68814277901008,0.3872109622146317,0.0
191,7.598258478560006e+31,6078200797.891535,1.9031958611742e+33,1.5395769131175184e+17,14841688.01421775,76.7537446662275,19.650128777842117,0.3870717526653767,0.0
192,7.638039936438011e+31,6089366748.248333,1.9110089285492478e+33,1.5383997562793427e+17,14837298.53269997,76.7177740013393,19.61226904993067,0.38693296026432245,0.0
193,7.677821394316017e+31,6100497248.724908,1.9188070188872873e+33,1.5372250456622656e+17,14832917.77059594,76.68185888535386,19.574562483165103,0.3867945797795056,0.0
194,7.717602852194023e+31,6111592549.933197,1.926590184028715e+33,1.5360527705086378e+17,14828545.680650627,76.64599913909473,19.53700797523764,0.38665660613981,0.0
195,7.757384310072029e+31,6122652901.116247,1.9343584756388207e+33,1.5348829200829334e+17,14824182.215805072,76.61019458260661,19.499604433539677,0.3865190344300075,0.0
196,7.797165767950034e+31,6133678550.148202,1.9421119452077846e+33,1.5337154836717523e+17,14819827.329196388,76.5744450351595,19.462350775058724,0.3863818598859521,0.0
197,7.83694722582804e+31,6144669743.534313,1.9498506440506814e+33,1.5325504505838186e+17,14815480.974157743,76.53875031525274,19.425245926276947,0.38624507788992235,0.0
198,7.876728683706046e+31,6155626726.410933,1.9575746233074757e+33,1.5313878101499808e+17,14811143.104218384,76.50311024061902,19.38828882307114,0.3861086839660995,0.0
199,7.916510141584052e+31,6166549742.545518,1.965283933943026e+33,1.530227551723212e+17,14806813.673103621,76.4675246282284,19.351478410613865,0.38597267377618816,0.0
200,7.956291599462057e+31,6177439034.336628,1.972978626747082e+33,1.5290696646786106e+17,14802492.63473483,76.43199329429245,19.314813643275688,0.3858370431151633,0.0
201,7.9960730573400625e+31,6188294842.813925,1.980658752334286e+33,1.527914138413398e+17,14798179.943229456,76.39651605426818,19.278293484529293,0.38570178790714804,0.0
202,8.0358545152180685e+31,6199117407.638175,1.9883243611441727e+33,1.526760962346922e+17,14793875.55290101,76.36109272286197,19.24191690685398,0.3855669042014097,0.0
203,8.075635973096074e+31,6209906967.101248,1.9959755034411683e+33,1.5256101259206534e+17,14789579.418259071,76.32572311403376,19.20568289164214,0.38543238816847797,0.0
204,8.115417430974081e+31,6220663758.126115,2.003612229314592e+33,1.5244616185981888e+17,14785291.494009288,76.29040704100096,19.16959042910667,0.3852982360963748,0.0
205,8.155198888852087e+31,6231388016.266851,2.0112345886786543e+33,1.5233154298652486e+17,14781011.735053374,76.25514431624232,19.133638518189205,0.38516444438695624,0.0
206,8.194980346730091e+31,6242079975.708635,2.0188426312724584e+33,1.522171549229678e+17,14776740.09648911,76.21993475150212,19.097826166470227,0.3850310095523598,0.0
207,8.234761804608097e+31,6252739869.267751,2.02643640666e+33,1.5210299662214474e+17,14772476.533610346,76.18477815779393,19.062152390079945,0.3848979282115543,0.0
208,8.274543262486103e+31,6263367928.391581,2.034015964230167e+33,1.5198906703926502e+17,14768221.001906997,76.14967434540468,19.02661621360993,0.3847651970869926,0.0
209,8.314324720364109e+31,6273964383.158615,2.0415813531967384e+33,1.5187536513175062e+17,14763973.457065046,76.11462312389857,18.99121667002687,0.3846328130013549,0.0
210,8.354106178242115e+31,6284529462.278443,2.0491326225983863e+33,1.517618898592359e+17,14759733.854966545,76.07962430212109,18.955952800586495,0.3845007728743913,0.0
211,8.39388763612012e+31,6295063393.091761,2.0566698212986752e+33,1.516486401835676e+17,14755502.151689615,76.04467768820271,18.920823654748887,0.38436907371984863,0.0
212,8.433669093998127e+31,6305566401.570366,2.0641929979860612e+33,1.5153561506880506e+17,14751278.303508436,76.00978308956316,18.885828290095144,0.38423771264249107,0.0
213,8.473450551876133e+31,6316038712.31716,2.071702201173893e+33,1.5142281348121997e+17,14747062.266893266,75.97494031291491,18.85096577224471,0.3841066868351949,0.0
214,8.513232009754137e+31,6326480548.566144,2.0791974792004104e+33,1.5131023438929654e+17,14742853.998510422,75.9401491642675,18.816235174774004,0.38397599357613615,0.0
215,8.553013467632143e+31,6336892132.182429,2.0866788802287476e+33,1.511978767637314e+17,14738653.455222294,75.90540944893111,18.781635579136033,0.38384563022605017,0.0
216,8.592794925510149e+31,6347273683.662225,2.094146452246929e+33,1.5108573957743366e+17,14734460.594087336,75.87072097152056,18.747166074580793,0.38371559422556717,0.0
217,8.632576383388155e+31,6357625422.132844,2.1016002430678722e+33,1.5097382180552486e+17,14730275.37236007,75.83608353595918,18.712825758077027,0.38358588309262476,0.0
218,8.67235784126616e+31,6367947565.352705,2.1090403003293862e+33,1.5086212242533904e+17,14726097.747491088,75.80149694548263,18.678613734234812,0.3834564944199502,0.0
219,8.712139299144166e+31,6378240329.711326,2.116466671494173e+33,1.507506404164227e+17,14721927.677127043,75.76696100264287,18.644529115228867,0.38332742587261304,0.0
220,8.751920757022172e+31,6388503930.229332,2.1238794038498266e+33,1.5063937476053472e+17,14717765.119110664,75.7324755093118,18.610571020723405,0.38319867518564105,0.0
221,8.791702214900178e+31,6398738580.558449,2.1312785445088327e+33,1.5052832444164653e+17,14713610.031480743,75.6980402666852,18.576738577797283,0.3830702401617076,0.0
222,8.831483672778182e+31,6408944492.981505,2.1386641404085693e+33,1.5041748844594195e+17,14709462.372472135,75.66365507528664,18.5430309208705,0.3829421186688759,0.0
223,8.871265130656188e+31,6419121878.4124365,2.1460362383113073e+33,1.503068657618173e+17,14705322.100515772,75.62931973497109,18.50944719163144,0.382814308638406,0.0
224,8.911046588534194e+31,6429270946.396276,2.1533948848042093e+33,1.5019645537988134e+17,14701189.174238645,75.59503404492885,18.475986538965223,0.3826868080626211,0.0
225,8.9508280464122e+31,6439391905.109166,2.16074012629933e+33,1.5008625629295533e+17,14697063.552463815,75.5607978036894,18.44264811888251,0.3825596149928347,0.0
226,8.990609504290206e+31,6449484961.358347,2.1680720090336167e+33,1.499762674960729e+17,14692945.194210412,75.52661080912488,18.40943109444973,0.38243272753732205,0.0
227,9.030390962168212e+31,6459550320.582166,2.1753905790689078e+33,1.498664879864802e+17,14688834.05869363,75.49247285845432,18.37633463571984,0.38230614385936135,0.0
228,9.070172420046218e+31,6469588186.85007,2.1826958822919354e+33,1.497569167636358e+17,14684730.105324738,75.458383748247,18.34335791966383,0.38217986217531097,0.0
229,9.109953877924222e+31,6479598762.862612,2.189987964414322e+33,1.4964755282921085e+17,14680633.29371106,75.4243432744264,18.310500130103524,0.3820538807527506,0.0
230,9.149735335802228e+31,6489582249.951448,2.1972668709725852e+33,1.4953839518708874e+17,14676543.583656,75.39035123227382,18.277760457644785,0.38192819790866,0.0
231,9.189516793680234e+31,6499538848.079336,2.2045326473281316e+33,1.4942944284336554e+17,14672460.93515902,75.35640741643228,18.24513809961168,0.38180281200765454,0.0
232,9.22929825155824e+31,6509468755.8401375,2.211785338667262e+33,1.493206948063496e+17,14668385.308415653,75.32251162091005,18.21263225998158,0.3816777214602613,0.0
233,9.269079709436246e+31,6519372170.458817,2.2190249900011679e+33,1.4921215008656182e+17,14664316.663817503,75.28866363908448,18.180242149320815,0.3815529247212399,0.0
234,9.308861167314252e+31,6529249287.791443,2.2262516461659344e+33,1.4910380769673558e+17,14660254.961952234,75.25486326370563,18.14796698472116,0.38142842028795115,0.0
235,9.348642625192258e+31,6539100302.325187,2.2334653518225383e+33,1.4899566665181667e+17,14656200.163603583,75.22111028690003,18.115805989737513,0.38130420669876247,0.0
236,9.388424083070264e+31,6548925407.178324,2.240666151456848e+33,1.4888772596896333e+17,14652152.22975135,75.18740450017431,18.083758394325557,0.38118028253149766,0.0
237,9.428205540948268e+31,6558724794.100229,2.247854089379625e+33,1.4877998466754624e+17,14648111.121571409,75.15374569441876,18.051823434780975,0.3810566464019223,0.0
238,9.467986998826274e+31,6568498653.471386,2.2550292097265228e+33,1.4867244176914867e+17,14644076.800435694,75.12013365991129,18.02000035367876,0.38093329696227424,0.0
239,9.50776845670428e+31,6578247174.303376,2.2621915564580863e+33,1.4856509629756614e+17,14640049.22791221,75.08656818632075,17.988288399813786,0.38081023289982513,0.0
240,9.547549914582286e+31,6587970544.23889,2.2693411733597537e+33,1.4845794727880685e+17,14636028.36576503,75.0530490627107,17.956686828141645,0.3806874529354797,0.0
241,9.587331372460291e+31,6597668949.551716,2.2764781040418543e+33,1.4835099374109123e+17,14632014.175954292,75.0195760775431,17.92519489972039,0.38056495582241445,0.0
242,9.627112830338297e+31,6607342575.146747,2.2836023919396107e+33,1.4824423471485238e+17,14628006.620636202,74.98614901868183,17.893811881653324,0.3804427403447424,0.0
243,9.666894288216303e+31,6616991604.55998,2.290714080313137e+33,1.481376692327357e+17,14624005.662163038,74.9527676733963,17.862537047031687,0.3803208053162204,0.0
244,9.70667574609431e+31,6626616219.958518,2.2978132122474392e+33,1.4803129632959917e+17,14620011.263083138,74.91943182836509,17.831369674878776,0.3801991495789806,0.0
245,9.746457203972313e+31,6636216602.14056,2.304899830652416e+33,1.4792511504251312e+17,14616023.386140909,74.88614126967953,17.800309050094345,0.3800777720022996,0.0
246,9.78623866185032e+31,6645792930.535415,2.3119739782628588e+33,1.478191244107604e+17,14612041.994276833,74.85289578284721,17.769354463399765,0.3799566714813924,0.0
247,9.826020119728325e+31,6655345383.203491,2.3190356976384504e+33,1.477133234758363e+17,14608067.050627448,74.81969515279566,17.738505211283954,0.37983584693624134,0.0
248,9.865801577606331e+31,6664874136.836304,2.3260850311637655e+33,1.4760771128144854e+17,14604098.518525368,74.78653916387576,17.70776059594967,0.3797152973104475,0.0
249,9.905583035484337e+31,6674379366.756466,2.3331220210482722e+33,1.4750228687351738e+17,14600136.361499269,74.75342759986538,17.67711992526062,0.37959502157011976,0.0
250,9.945364493362343e+31,6683861246.917698,2.3401467093263294e+33,1.473970493001755e+17,14596180.543273898,74.72036024397292,17.646582512689374,0.3794750187027788,0.0
251,9.985145951240349e+31,6693319949.904821,2.3471591378571895e+33,1.4729199761176794e+17,14592231.027770068,74.68733687884074,17.616147677265484,0.37935528771629684,0.0
252,1.0024927409118355e+32,6702755646.9337635,2.354159348324996e+33,1.4718713086085235e+17,14588287.77910466,74.65435728654877,17.58581474352455,0.3792358276378594,0.0
253,1.0064708866996359e+32,6712168507.851551,2.3611473822387845e+33,1.4708244810219875e+17,14584350.76159062,74.62142124861796,17.555583041457794,0.3791166375129528,0.0
254,1.0104490324874365e+32,6721558701.136317,2.368123280932485e+33,1.4697794839278966e+17,14580419.939736964,74.58852854601378,17.525451906462095,0.37899771640437546,0.0
255,1.014427178275237e+32,6730926393.897297,2.3750870855649164e+33,1.4687363079182e+17,14576495.278248774,74.55567895914972,17.495420679290824,0.3788790633912725,0.0
256,1.0184053240630377e+32,6740271751.874829,2.3820388371197923e+33,1.4676949436069718e+17,14572576.742027199,74.52287226789065,17.46548870600515,0.3787606775681948,0.0
257,1.0223834698508383e+32,6749594939.440354,2.3889785764057175e+33,1.4666553816304112e+17,14568664.296169458,74.49010825155649,17.435655337925795,0.37864255804417873,0.0
258,1.0263616156386389e+32,6758896119.596417,2.3959063440561887e+33,1.465617612646841e+17,14564757.905968836,74.45738668892545,17.405919931585743,0.3785247039418494,0.0
259,1.0303397614264394e+32,6768175453.976666,2.4028221805295955e+33,1.464581627336709e+17,14560857.536914682,74.42470735823761,17.376281848682883,0.37840711439654334,0.0
260,1.0343179072142399e+32,6777433102.845853,2.409726126109219e+33,1.4635474164025885e+17,14556963.154692417,74.39207003719828,17.346740456033793,0.3782897885554522,0.0
261,1.0382960530020405e+32,6786669225.099831,2.4166182209032337e+33,1.4625149705691754e+17,14553074.725183528,74.35947450298137,17.317295125527824,0.3781727255767862,0.0
262,1.042274198789841e+32,6795883978.265557,2.4234985048447047e+33,1.4614842805832918e+17,14549192.214465568,74.32692053223296,17.287945234081572,0.3780559246289611,0.0
263,1.0462523445776416e+32,6805077518.501093,2.4303670176915904e+33,1.460455337213884e+17,14545315.58881216,74.29440790107454,17.258690163594185,0.37793938488979506,0.0
264,1.0502304903654422e+32,6814250000.595603,2.437223799026741e+33,1.4594281312520227e+17,14541444.814692989,74.26193638510642,17.229529300902705,0.377823105545735,0.0
265,1.0542086361532428e+32,6823401577.969353,2.444068888257899e+33,1.458402653510903e+17,14537579.858773816,74.2295057594112,17.200462037738742,0.377707085791091,0.0
266,1.0581867819410434e+32,6832532402.673714,2.4509023246176986e+33,1.4573788948258448e+17,14533720.687916461,74.19711579855702,17.171487770684664,0.3775913248272979,0.0
267,1.062164927728844e+32,6841642625.391159,2.4577241471636675e+33,1.4563568460542928e+17,14529867.269178815,74.16476627660106,17.142605901131088,0.377475821862184,0.0
268,1.0661430735166444e+32,6850732395.435265,2.4645343947782236e+33,1.455336498075816e+17,14526019.569814838,74.13245696709266,17.113815835234256,0.37736057610926266,0.0
269,1.070121219304445e+32,6859801860.750711,2.4713331061686787e+33,1.454317841792108e+17,14522177.557274556,74.10018764307695,17.08511698387449,0.37724558678703984,0.0
270,1.0740993650922456e+32,6868851167.913282,2.4781203198672365e+33,1.4533008681269872e+17,14518341.19920406,74.06795807709786,17.056508762614552,0.37713085311833594,0.0
271,1.0780775108800462e+32,6877880462.129863,2.484896074230992e+33,1.452285568026396e+17,14514510.46344551,74.0357680412017,17.027990591658856,0.37701637432962193,0.0
272,1.0820556566678468e+32,6886889887.238443,2.4916604074419333e+33,1.4512719324584022e+17,14510685.318037136,74.00361730694031,16.999561895812988,0.3769021496503717,0.0
273,1.0860338024556474e+32,6895879585.708117,2.4984133575069402e+33,1.4502599524131974e+17,14506865.731213229,73.97150564537444,16.971222104443765,0.376788178312432,0.0
274,1.090011948243448e+32,6904849698.639076,2.5051549622577848e+33,1.4492496189030986e+17,14503051.671404155,73.93943282707696,16.94297065143966,0.37667445954939816,0.0
275,1.0939900940312486e+32,6913800365.762624,2.5118852593511318e+33,1.4482409229625462e+17,14499243.107236344,73.90739862213616,16.914806975171683,0.37656099259601444,0.0
276,1.097968239819049e+32,6922731725.44116,2.518604286268537e+33,1.4472338556481066e+17,14495440.007532291,73.87540280015907,16.88673051845477,0.3764477766875799,0.0
277,1.1019463856068496e+32,6931643914.668191,2.52531208031645e+33,1.4462284080384694e+17,14491642.34131056,73.84344513027466,16.858740728509634,0.376334811059369,0.0
